algorithm,impl,message_size,trial,elapsed_ns,bytes_hashed,cpu_model,cpu_freq_hz,core,threads,os,compiler,build_flags,timestamp
blake2b,libsodium,262144,15,7105760,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,16,7071010,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,17,7102011,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,18,7114010,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,19,7103510,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1048576,0,28365791,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,1,28329291,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,2,28356791,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,3,28371791,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,4,28425041,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,5,28367041,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,6,28369291,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,7,28617791,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,8,28400041,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,9,28386791,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,10,28384791,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,11,28379041,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,12,28377041,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,13,28415541,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,14,28331541,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,15,28353292,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,16,28367041,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,17,28357041,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,18,28353291,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake2b,libsodium,1048576,19,28375041,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,0,38750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,1,38000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,2,38250,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,3,38000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,4,38000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,5,39000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,6,38000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,7,38000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,8,37750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,9,37750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,10,37751,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,11,37750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,12,38250,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,13,37750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,14,37750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,15,37750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,16,38000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,17,38000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,18,38000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16,19,37750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,0,38000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,1,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,2,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,3,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,4,38000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,5,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,6,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,7,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,8,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,9,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,10,38000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,11,38000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,12,38000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,13,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,14,38000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,15,38000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,16,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,17,38000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,18,37750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,64,19,38000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,0,131000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,1,131250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,2,131000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,3,130751,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,4,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,5,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,6,131000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,7,130751,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,8,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,9,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,10,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,11,131001,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,12,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,13,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,14,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,15,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,16,130500,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,17,130750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,18,135500,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,256,19,131750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,0,500001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,1,500751,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,2,499750,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,3,499750,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,4,500001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,5,500001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,6,499751,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,7,499750,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,8,499751,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,9,500001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,10,500001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,11,500000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,12,500001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,13,501251,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,14,500001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,15,500000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,16,500000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,17,531251,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,18,500501,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,1024,19,500001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,0,2076253,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,1,2075503,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,2,2079003,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,3,2107253,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,4,2075753,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,5,2074253,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,6,2074503,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,7,2074503,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,8,2121253,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,9,2075503,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,10,2074753,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,11,2074253,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,12,2074503,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,13,2106503,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,14,2075753,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,15,2074253,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,16,2074253,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,17,2074503,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,18,2105503,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,4096,19,2075503,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,0,8403012,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,1,8407513,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,2,8404762,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,3,8417512,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,4,8373512,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,5,8404262,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,6,8406512,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,7,8834263,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,8,8405262,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,9,8412762,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,10,8407762,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,11,8373512,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,12,8420262,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,13,8406012,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,14,8405012,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,15,8409262,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,16,8404763,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,17,8373012,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,18,8412762,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,16384,19,8404512,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:17Z
blake3,blake3_c,65536,0,33681049,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,1,33666299,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,2,33658299,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,3,33699549,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,4,33708048,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,5,33697549,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,6,34518800,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,7,34497300,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,8,33706049,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,9,33702549,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,10,33719299,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,11,33676799,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,12,33663298,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,13,33728299,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,14,33661299,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,15,33665799,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,16,33691799,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,17,33658048,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,18,33719548,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,65536,19,33670299,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:18Z
blake3,blake3_c,262144,0,134789195,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:19Z
blake3,blake3_c,262144,1,134798195,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:19Z
blake3,blake3_c,262144,2,134774445,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:19Z
blake3,blake3_c,262144,3,109490659,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,4,67277097,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,5,67276098,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
